parent_image,child_image,pair_type,kin
F0863/MID1/P09116_face2.jpg,F0863/MID4/P09120_face1.jpg,fd,1
F0863/MID1/P09116_face2.jpg,F0080/MID7/P00825_face0.jpg,fd,0
F0867/MID2/P09164_face0.jpg,F0867/MID3/P09164_face1.jpg,fd,1
F0867/MID2/P09163_face2.jpg,F0909/MID4/P09604_face1.jpg,fd,0
F0874/MID1/P09230_face1.jpg,F0874/MID5/P09231_face6.jpg,fd,1
F0874/MID1/P09230_face1.jpg,F0932/MID2/P09828_face1.jpg,fd,0
F0874/MID1/P09228_face3.jpg,F0874/MID3/P09229_face1.jpg,fd,1
F0874/MID1/P09229_face3.jpg,F0115/MID4/P01195_face0.jpg,fd,0
F0875/MID1/P09240_face1.jpg,F0875/MID3/P09235_face1.jpg,fd,1
F0875/MID1/P09242_face2.jpg,F0802/MID4/P08482_face1.jpg,fd,0
F0878/MID1/P09265_face1.jpg,F0878/MID5/P09273_face2.jpg,fd,1
F0878/MID1/P09269_face0.jpg,F0052/MID4/P00511_face2.jpg,fd,0
F0878/MID1/P09274_face1.jpg,F0878/MID4/P09272_face4.jpg,fd,1
F0878/MID1/P09273_face0.jpg,F0339/MID3/P03593_face0.jpg,fd,0
F0880/MID4/P09289_face3.jpg,F0880/MID2/P09291_face1.jpg,fd,1
F0880/MID4/P09294_face0.jpg,F0314/MID4/P03335_face2.jpg,fd,0
F0880/MID4/P09289_face3.jpg,F0880/MID3/P09286_face0.jpg,fd,1
F0880/MID4/P09289_face3.jpg,F0012/MID3/P00123_face3.jpg,fd,0
F0881/MID1/P09300_face1.jpg,F0881/MID4/P09296_face0.jpg,fd,1
F0881/MID1/P09295_face0.jpg,F0770/MID2/P08129_face2.jpg,fd,0
F0881/MID1/P09301_face0.jpg,F0881/MID2/P09298_face1.jpg,fd,1
F0881/MID1/P09300_face1.jpg,F0602/MID6/P10771_face0.jpg,fd,0
F0881/MID1/P09297_face5.jpg,F0881/MID3/P09299_face0.jpg,fd,1
F0881/MID1/P09295_face0.jpg,F0987/MID7/P04222_face21.jpg,fd,0
F0882/MID1/P12355_face1.jpg,F0882/MID2/P12358_face0.jpg,fd,1
F0882/MID1/P12353_face2.jpg,F0117/MID4/P01220_face1.jpg,fd,0
F0882/MID1/P12353_face2.jpg,F0882/MID4/P12354_face1.jpg,fd,1
F0882/MID1/P12351_face0.jpg,F0601/MID33/P11964_face2.jpg,fd,0
F0883/MID3/P09316_face0.jpg,F0883/MID2/P09322_face0.jpg,fd,1
F0883/MID3/P09324_face1.jpg,F0506/MID6/P05348_face0.jpg,fd,0
F0886/MID4/P09346_face1.jpg,F0886/MID6/P09346_face3.jpg,fd,1
F0886/MID4/P09346_face1.jpg,F0601/MID14/P06269_face3.jpg,fd,0
F0887/MID1/P09356_face1.jpg,F0887/MID9/P09360_face1.jpg,fd,1
F0887/MID1/P09362_face2.jpg,F0086/MID3/P09306_face0.jpg,fd,0
F0887/MID1/P09358_face4.jpg,F0887/MID6/P09357_face0.jpg,fd,1
F0887/MID1/P09355_face0.jpg,F0544/MID1/P05711_face1.jpg,fd,0
F0887/MID1/P09362_face2.jpg,F0887/MID4/P09364_face0.jpg,fd,1
F0887/MID1/P09355_face0.jpg,F0963/MID4/P10255_face1.jpg,fd,0
F0887/MID1/P09355_face0.jpg,F0887/MID3/P09362_face3.jpg,fd,1
F0887/MID1/P09355_face0.jpg,F0080/MID7/P00825_face0.jpg,fd,0
F0889/MID4/P09391_face1.jpg,F0889/MID3/P09386_face2.jpg,fd,1
F0889/MID4/P09390_face2.jpg,F0050/MID3/P00503_face2.jpg,fd,0
F0889/MID4/P09390_face2.jpg,F0889/MID2/P09386_face0.jpg,fd,1
F0889/MID4/P09391_face1.jpg,F0377/MID5/P03999_face5.jpg,fd,0
F0890/MID1/P09396_face1.jpg,F0890/MID3/P09396_face0.jpg,fd,1
F0890/MID1/P09399_face0.jpg,F0796/MID3/P08422_face5.jpg,fd,0
F0892/MID2/P09421_face5.jpg,F0892/MID3/P09420_face1.jpg,fd,1
F0892/MID2/P09413_face1.jpg,F0232/MID5/P02458_face2.jpg,fd,0
F0894/MID1/P09435_face0.jpg,F0894/MID2/P09438_face0.jpg,fd,1
F0894/MID1/P09440_face0.jpg,F0229/MID4/P02438_face2.jpg,fd,0
F0895/MID1/P09442_face1.jpg,F0895/MID4/P09445_face1.jpg,fd,1
F0895/MID1/P09451_face2.jpg,F0016/MID4/P09375_face0.jpg,fd,0
F0896/MID1/P09454_face1.jpg,F0896/MID4/P09453_face0.jpg,fd,1
F0896/MID1/P09452_face1.jpg,F0881/MID3/P09295_face1.jpg,fd,0
F0897/MID1/P09469_face0.jpg,F0897/MID5/P09470_face0.jpg,fd,1
F0897/MID1/P09468_face0.jpg,F0270/MID1/P02878_face1.jpg,fd,0
F0897/MID1/P09464_face1.jpg,F0897/MID2/P09463_face0.jpg,fd,1
F0897/MID1/P09465_face0.jpg,F0835/MID3/P08824_face1.jpg,fd,0
F0906/MID2/P09573_face2.jpg,F0906/MID3/P09569_face1.jpg,fd,1
F0906/MID2/P09574_face6.jpg,F0090/MID15/P10848_face0.jpg,fd,0
F0909/MID1/P09596_face1.jpg,F0909/MID4/P09603_face2.jpg,fd,1
F0909/MID1/P09604_face2.jpg,F0976/MID5/P12363_face1.jpg,fd,0
F0911/MID5/P09624_face1.jpg,F0911/MID6/P09624_face4.jpg,fd,1
F0911/MID5/P09621_face1.jpg,F0089/MID3/P00920_face1.jpg,fd,0
F0915/MID2/P09663_face3.jpg,F0915/MID3/P09660_face0.jpg,fd,1
F0915/MID2/P09657_face1.jpg,F0174/MID7/P01869_face0.jpg,fd,0
F0915/MID5/P09655_face2.jpg,F0915/MID1/P09661_face1.jpg,fd,1
F0915/MID5/P09655_face2.jpg,F0727/MID3/P07635_face0.jpg,fd,0
F0918/MID1/P09687_face1.jpg,F0918/MID2/P09687_face2.jpg,fd,1
F0918/MID1/P09694_face0.jpg,F0978/MID5/P10306_face0.jpg,fd,0
F0920/MID1/P09710_face3.jpg,F0920/MID2/P09705_face1.jpg,fd,1
F0920/MID1/P09709_face1.jpg,F0969/MID5/P10208_face2.jpg,fd,0
F0922/MID1/P09732_face7.jpg,F0922/MID4/P09734_face0.jpg,fd,1
F0922/MID1/P09734_face1.jpg,F0920/MID2/P09708_face0.jpg,fd,0
F0928/MID1/P09791_face1.jpg,F0928/MID3/P09789_face0.jpg,fd,1
F0928/MID1/P09789_face1.jpg,F0604/MID3/P06362_face2.jpg,fd,0
F0929/MID1/P09802_face0.jpg,F0929/MID4/P09797_face0.jpg,fd,1
F0929/MID1/P09797_face2.jpg,F0080/MID4/P00828_face0.jpg,fd,0
F0932/MID3/P09826_face1.jpg,F0932/MID2/P09825_face0.jpg,fd,1
F0932/MID3/P09826_face1.jpg,F0173/MID6/P01863_face1.jpg,fd,0
F0932/MID4/P09834_face4.jpg,F0932/MID5/P09831_face1.jpg,fd,1
F0932/MID4/P09834_face4.jpg,F0181/MID3/P01936_face1.jpg,fd,0
F0933/MID1/P09841_face5.jpg,F0933/MID4/P09841_face4.jpg,fd,1
F0933/MID1/P09839_face0.jpg,F0984/MID3/P10370_face7.jpg,fd,0
F0933/MID1/P09835_face0.jpg,F0933/MID5/P09843_face2.jpg,fd,1
F0933/MID1/P09835_face0.jpg,F0987/MID7/P10400_face15.jpg,fd,0
F0933/MID1/P09837_face4.jpg,F0933/MID3/P09837_face2.jpg,fd,1
F0933/MID1/P09839_face0.jpg,F0844/MID2/P08916_face3.jpg,fd,0
F0937/MID1/P09879_face1.jpg,F0937/MID5/P09884_face0.jpg,fd,1
F0937/MID1/P09882_face0.jpg,F0695/MID4/P07239_face1.jpg,fd,0
F0940/MID1/P09909_face0.jpg,F0940/MID5/P09910_face2.jpg,fd,1
F0940/MID1/P09908_face3.jpg,F0090/MID12/P10840_face1.jpg,fd,0
F0940/MID1/P09912_face1.jpg,F0940/MID2/P09914_face3.jpg,fd,1
F0940/MID1/P09907_face0.jpg,F0048/MID8/P00478_face3.jpg,fd,0
F0940/MID1/P09909_face0.jpg,F0940/MID3/P09910_face3.jpg,fd,1
F0940/MID1/P09905_face2.jpg,F0851/MID5/P08999_face0.jpg,fd,0
F0940/MID1/P09906_face0.jpg,F0940/MID6/P09914_face6.jpg,fd,1
F0940/MID1/P09909_face0.jpg,F0228/MID4/P02426_face3.jpg,fd,0
F0941/MID1/P09917_face2.jpg,F0941/MID4/P09921_face2.jpg,fd,1
F0941/MID1/P09917_face2.jpg,F0076/MID3/P00773_face3.jpg,fd,0
F0942/MID1/P09933_face1.jpg,F0942/MID3/P09925_face0.jpg,fd,1
F0942/MID1/P09926_face0.jpg,F1017/MID5/P13176_face3.jpg,fd,0
F0944/MID1/P09949_face1.jpg,F0944/MID3/P09951_face0.jpg,fd,1
F0944/MID1/P09948_face0.jpg,F0702/MID1/P07339_face2.jpg,fd,0
F0946/MID1/P09970_face0.jpg,F0946/MID2/P09972_face0.jpg,fd,1
F0946/MID1/P09965_face0.jpg,F0622/MID4/P06535_face1.jpg,fd,0
F0947/MID3/P09979_face1.jpg,F0947/MID1/P09982_face3.jpg,fd,1
F0947/MID3/P09979_face1.jpg,F0975/MID2/P10276_face3.jpg,fd,0
F0948/MID1/P09994_face0.jpg,F0948/MID3/P09991_face0.jpg,fd,1
F0948/MID1/P09992_face0.jpg,F0739/MID3/P07754_face3.jpg,fd,0
F0954/MID1/P12213_face0.jpg,F0954/MID5/P12205_face2.jpg,fd,1
F0954/MID1/P12210_face2.jpg,F0456/MID3/P04818_face4.jpg,fd,0
F0955/MID7/P10066_face1.jpg,F0955/MID1/P10061_face0.jpg,fd,1
F0955/MID7/P10066_face1.jpg,F0848/MID4/P08956_face0.jpg,fd,0
F0956/MID1/P10074_face1.jpg,F0956/MID3/P10072_face4.jpg,fd,1
F0956/MID1/P10074_face1.jpg,F0254/MID5/P02696_face1.jpg,fd,0
F0956/MID1/P10077_face0.jpg,F0956/MID2/P10072_face1.jpg,fd,1
F0956/MID1/P10075_face2.jpg,F0174/MID6/P01873_face4.jpg,fd,0
F0956/MID8/P10077_face1.jpg,F0956/MID6/P10078_face0.jpg,fd,1
F0956/MID8/P10077_face1.jpg,F0284/MID1/P03031_face0.jpg,fd,0
F0957/MID1/P10087_face4.jpg,F0957/MID5/P10087_face2.jpg,fd,1
F0957/MID1/P10086_face1.jpg,F0740/MID1/P07764_face2.jpg,fd,0
F0959/MID5/P10106_face0.jpg,F0959/MID2/P10104_face1.jpg,fd,1
F0959/MID5/P10108_face0.jpg,F0798/MID6/P08449_face1.jpg,fd,0
F0959/MID5/P10106_face0.jpg,F0959/MID3/P10104_face2.jpg,fd,1
F0959/MID5/P10107_face0.jpg,F1002/MID5/P13012_face3.jpg,fd,0
F0960/MID1/P10119_face1.jpg,F0960/MID5/P10112_face1.jpg,fd,1
F0960/MID1/P10120_face0.jpg,F0388/MID5/P04115_face1.jpg,fd,0
F0960/MID1/P10119_face1.jpg,F0960/MID3/P10118_face2.jpg,fd,1
F0960/MID1/P10113_face2.jpg,F0070/MID7/P00710_face1.jpg,fd,0
F0961/MID1/P10121_face4.jpg,F0961/MID3/P10132_face2.jpg,fd,1
F0961/MID1/P10128_face2.jpg,F0241/MID4/P02556_face0.jpg,fd,0
F0963/MID3/P10254_face1.jpg,F0963/MID4/P10255_face1.jpg,fd,1
F0963/MID3/P10255_face2.jpg,F0506/MID5/P05342_face2.jpg,fd,0
F0965/MID1/P10169_face1.jpg,F0965/MID5/P10168_face1.jpg,fd,1
F0965/MID1/P10165_face1.jpg,F0796/MID3/P08421_face4.jpg,fd,0
F0966/MID1/P10179_face1.jpg,F0966/MID3/P10176_face2.jpg,fd,1
F0966/MID1/P10177_face1.jpg,F0353/MID4/P03742_face3.jpg,fd,0
F0966/MID1/P10180_face1.jpg,F0966/MID4/P10181_face0.jpg,fd,1
F0966/MID1/P10177_face1.jpg,F0023/MID1/P00234_face2.jpg,fd,0
F0969/MID1/P10211_face3.jpg,F0969/MID5/P10212_face0.jpg,fd,1
F0969/MID1/P10203_face1.jpg,F0327/MID1/P03466_face2.jpg,fd,0
F0973/MID3/P10248_face3.jpg,F0973/MID4/P10248_face0.jpg,fd,1
F0973/MID3/P10248_face3.jpg,F0770/MID2/P08131_face0.jpg,fd,0
F0974/MID1/P10270_face2.jpg,F0974/MID5/P10270_face1.jpg,fd,1
F0974/MID1/P10266_face6.jpg,F0150/MID8/P01617_face0.jpg,fd,0
F0974/MID1/P10269_face1.jpg,F0974/MID3/P10264_face1.jpg,fd,1
F0974/MID1/P10265_face2.jpg,F0254/MID4/P02692_face1.jpg,fd,0
F0975/MID3/P10274_face0.jpg,F0975/MID1/P10280_face5.jpg,fd,1
F0975/MID3/P10274_face0.jpg,F0449/MID2/P04755_face1.jpg,fd,0
F0975/MID5/P10277_face2.jpg,F0975/MID2/P10278_face0.jpg,fd,1
F0975/MID5/P10280_face2.jpg,F0029/MID3/P00296_face4.jpg,fd,0
F0975/MID5/P10280_face2.jpg,F0975/MID4/P10280_face0.jpg,fd,1
F0975/MID5/P10280_face2.jpg,F1017/MID5/P13176_face3.jpg,fd,0
F0976/MID1/P12361_face0.jpg,F0976/MID5/P12363_face1.jpg,fd,1
F0976/MID1/P12368_face1.jpg,F0368/MID1/P03905_face2.jpg,fd,0
F0978/MID4/P10303_face1.jpg,F0978/MID2/P10303_face4.jpg,fd,1
F0978/MID4/P10303_face1.jpg,F0574/MID3/P06031_face0.jpg,fd,0
F0978/MID4/P10303_face1.jpg,F0978/MID5/P10303_face3.jpg,fd,1
F0978/MID4/P10303_face1.jpg,F0296/MID2/P03146_face3.jpg,fd,0
F0978/MID4/P10303_face1.jpg,F0978/MID3/P10303_face0.jpg,fd,1
F0978/MID4/P10303_face1.jpg,F0246/MID4/P02602_face1.jpg,fd,0
F0978/MID6/P10310_face0.jpg,F0978/MID1/P10304_face0.jpg,fd,1
F0978/MID6/P10310_face0.jpg,F0672/MID7/P07027_face0.jpg,fd,0
F0978/MID6/P10310_face0.jpg,F0978/MID8/P10312_face1.jpg,fd,1
F0978/MID6/P10310_face0.jpg,F0080/MID7/P00825_face0.jpg,fd,0
F0980/MID3/P10324_face0.jpg,F0980/MID2/P10327_face1.jpg,fd,1
F0980/MID3/P10324_face0.jpg,F0776/MID3/P08192_face3.jpg,fd,0
F0984/MID1/P10366_face5.jpg,F0984/MID7/P10364_face3.jpg,fd,1
F0984/MID1/P10365_face1.jpg,F0237/MID1/P02508_face0.jpg,fd,0
F0984/MID1/P10370_face11.jpg,F0984/MID3/P10369_face16.jpg,fd,1
F0984/MID1/P10364_face2.jpg,F0835/MID3/P08830_face2.jpg,fd,0
F0985/MID1/P10379_face0.jpg,F0985/MID3/P10378_face1.jpg,fd,1
F0985/MID1/P10373_face1.jpg,F0878/MID5/P09273_face2.jpg,fd,0
F0987/MID1/P10405_face2.jpg,F0987/MID3/P02452_face3.jpg,fd,1
F0987/MID1/P10402_face5.jpg,F0174/MID7/P01869_face0.jpg,fd,0
F0987/MID1/P10405_face2.jpg,F0987/MID4/P10404_face8.jpg,fd,1
F0987/MID1/P10400_face5.jpg,F0262/MID5/P02797_face0.jpg,fd,0
F0987/MID12/P10400_face11.jpg,F0987/MID15/P10400_face4.jpg,fd,1
F0987/MID12/P10400_face11.jpg,F0107/MID4/P01109_face1.jpg,fd,0
F0987/MID5/P10403_face1.jpg,F0987/MID11/P10400_face7.jpg,fd,1
F0987/MID5/P10402_face13.jpg,F0229/MID3/P02442_face0.jpg,fd,0
F0987/MID5/P10396_face12.jpg,F0987/MID7/P10396_face10.jpg,fd,1
F0987/MID5/P10402_face13.jpg,F0069/MID4/P00706_face0.jpg,fd,0
F0987/MID8/P10402_face2.jpg,F0987/MID16/P10402_face12.jpg,fd,1
F0987/MID8/P10400_face12.jpg,F0653/MID4/P06860_face1.jpg,fd,0
F0989/MID10/P10423_face3.jpg,F0989/MID11/P10423_face1.jpg,fd,1
F0989/MID10/P10423_face3.jpg,F0088/MID3/P00905_face0.jpg,fd,0
F0989/MID4/P10424_face2.jpg,F0989/MID1/P10420_face3.jpg,fd,1
F0989/MID4/P06229_face2.jpg,F0187/MID3/P01999_face2.jpg,fd,0
F0989/MID4/P10418_face1.jpg,F0989/MID2/P10420_face1.jpg,fd,1
F0989/MID4/P10420_face8.jpg,F0987/MID4/P10400_face3.jpg,fd,0
F0989/MID7/P10418_face2.jpg,F0989/MID8/P06233_face1.jpg,fd,1
F0989/MID7/P10426_face2.jpg,F0618/MID3/P06482_face0.jpg,fd,0
F0989/MID7/P10426_face2.jpg,F0989/MID6/P06232_face1.jpg,fd,1
F0989/MID7/P10422_face2.jpg,F0703/MID3/P07343_face1.jpg,fd,0
F0989/MID9/P10423_face0.jpg,F0989/MID12/P10423_face4.jpg,fd,1
F0989/MID9/P10423_face0.jpg,F0302/MID3/P03221_face1.jpg,fd,0
F0991/MID1/P10441_face5.jpg,F0991/MID4/P10439_face6.jpg,fd,1
F0991/MID1/P10446_face2.jpg,F0298/MID3/P03171_face1.jpg,fd,0
F0991/MID1/P06722_face4.jpg,F0991/MID5/P10443_face0.jpg,fd,1
F0991/MID1/P06718_face0.jpg,F0307/MID2/P03261_face0.jpg,fd,0
F0991/MID1/P10439_face1.jpg,F0991/MID6/P10439_face0.jpg,fd,1
F0991/MID1/P10446_face2.jpg,F0718/MID3/P07528_face1.jpg,fd,0
F0991/MID1/P10439_face1.jpg,F0991/MID7/P10438_face5.jpg,fd,1
F0991/MID1/P10438_face0.jpg,F0992/MID14/P02296_face0.jpg,fd,0
F0991/MID18/P10441_face2.jpg,F0991/MID13/P10441_face10.jpg,fd,1
F0991/MID18/P10441_face2.jpg,F0090/MID15/P10848_face0.jpg,fd,0
F0991/MID8/P10441_face1.jpg,F0991/MID20/P10441_face0.jpg,fd,1
F0991/MID8/P10441_face1.jpg,F0740/MID9/P07765_face1.jpg,fd,0
F0991/MID8/P10441_face1.jpg,F0991/MID17/P10441_face14.jpg,fd,1
F0991/MID8/P10441_face1.jpg,F0254/MID2/P02699_face1.jpg,fd,0
F0992/MID12/P02306_face4.jpg,F0992/MID19/P02311_face0.jpg,fd,1
F0992/MID12/P02309_face1.jpg,F0821/MID4/P08683_face8.jpg,fd,0
F0992/MID12/P02309_face1.jpg,F0992/MID17/P02316_face6.jpg,fd,1
F0992/MID12/P02316_face2.jpg,F0989/MID2/P10420_face1.jpg,fd,0
F0992/MID12/P02313_face2.jpg,F0992/MID16/P02309_face6.jpg,fd,1
F0992/MID12/P02316_face2.jpg,F0991/MID6/P10438_face4.jpg,fd,0
F0992/MID12/P02310_face1.jpg,F0992/MID15/P02309_face5.jpg,fd,1
F0992/MID12/P02313_face2.jpg,F0915/MID3/P09660_face0.jpg,fd,0
F0992/MID2/P02316_face9.jpg,F0992/MID14/P02296_face0.jpg,fd,1
F0992/MID2/P10448_face1.jpg,F0118/MID5/P10858_face4.jpg,fd,0
F0992/MID4/P10448_face4.jpg,F0992/MID11/P10456_face1.jpg,fd,1
F0992/MID4/P10448_face4.jpg,F0118/MID6/P10880_face1.jpg,fd,0
F0992/MID6/P02304_face1.jpg,F0992/MID10/P10450_face0.jpg,fd,1
F0992/MID6/P10452_face3.jpg,F0602/MID8/P10759_face0.jpg,fd,0
F0992/MID6/P10450_face7.jpg,F0992/MID9/P10450_face2.jpg,fd,1
F0992/MID6/P10449_face1.jpg,F0508/MID5/P05360_face7.jpg,fd,0
F0993/MID2/P10468_face1.jpg,F0993/MID3/P10466_face1.jpg,fd,1
F0993/MID2/P10460_face0.jpg,F0601/MID12/P06243_face2.jpg,fd,0
F0994/MID1/P10471_face0.jpg,F0994/MID3/P10476_face0.jpg,fd,1
F0994/MID1/P10471_face0.jpg,F0459/MID7/P04845_face1.jpg,fd,0
F0997/MID1/P10538_face1.jpg,F0997/MID2/P10536_face0.jpg,fd,1
F0997/MID1/P10538_face1.jpg,F0782/MID1/P08256_face0.jpg,fd,0
F0998/MID1/P10547_face3.jpg,F0998/MID3/P10544_face0.jpg,fd,1
F0998/MID1/P10547_face3.jpg,F0128/MID3/P01336_face5.jpg,fd,0
F1002/MID1/P13010_face2.jpg,F1002/MID4/P13010_face3.jpg,fd,1
F1002/MID1/P13019_face4.jpg,F0556/MID1/P05847_face2.jpg,fd,0
F1002/MID1/P13019_face4.jpg,F1002/MID5/P13019_face1.jpg,fd,1
F1002/MID1/P13017_face3.jpg,F0454/MID3/P04791_face0.jpg,fd,0
F1002/MID1/P13013_face2.jpg,F1002/MID6/P13010_face5.jpg,fd,1
F1002/MID1/P13018_face5.jpg,F0662/MID4/P06933_face0.jpg,fd,0
F1003/MID1/P13022_face1.jpg,F1003/MID5/P13022_face3.jpg,fd,1
F1003/MID1/P13031_face0.jpg,F0969/MID5/P10211_face1.jpg,fd,0
F1003/MID1/P13028_face1.jpg,F1003/MID6/P13022_face0.jpg,fd,1
F1003/MID1/P13031_face0.jpg,F0742/MID2/P07774_face1.jpg,fd,0
F1003/MID1/P13024_face0.jpg,F1003/MID7/P13030_face1.jpg,fd,1
F1003/MID1/P13031_face0.jpg,F0889/MID3/P09386_face2.jpg,fd,0
F1007/MID1/P13070_face1.jpg,F1007/MID4/P13062_face6.jpg,fd,1
F1007/MID1/P13062_face4.jpg,F0738/MID2/P07729_face5.jpg,fd,0
F1007/MID1/P13062_face4.jpg,F1007/MID3/P13067_face0.jpg,fd,1
F1007/MID1/P13062_face4.jpg,F0881/MID3/P09296_face2.jpg,fd,0
F1013/MID1/P13137_face1.jpg,F1013/MID4/P13133_face3.jpg,fd,1
F1013/MID1/P13135_face1.jpg,F0745/MID4/P07809_face0.jpg,fd,0
F1017/MID1/P13171_face0.jpg,F1017/MID5/P13173_face0.jpg,fd,1
F1017/MID1/P13171_face0.jpg,F0376/MID10/P10641_face0.jpg,fd,0
F1017/MID1/P13172_face1.jpg,F1017/MID4/P13168_face1.jpg,fd,1
F1017/MID1/P13172_face1.jpg,F0851/MID6/P08994_face0.jpg,fd,0
F1018/MID2/P13180_face2.jpg,F1018/MID3/P13181_face4.jpg,fd,1
F1018/MID2/P13188_face1.jpg,F0763/MID7/P12195_face6.jpg,fd,0
F0001/MID2/P00004_face3.jpg,F0001/MID4/P00006_face1.jpg,ms,1
F0001/MID2/P00008_face7.jpg,F0708/MID1/P11218_face1.jpg,ms,0
F0001/MID2/P00008_face7.jpg,F0001/MID3/P00006_face0.jpg,ms,1
F0001/MID2/P00004_face3.jpg,F0291/MID2/P03102_face3.jpg,ms,0
F0004/MID3/P00033_face2.jpg,F0004/MID2/P00044_face0.jpg,ms,1
F0004/MID3/P00035_face0.jpg,F0821/MID7/P08686_face2.jpg,ms,0
F0004/MID7/P00045_face2.jpg,F0004/MID6/P00048_face3.jpg,ms,1
F0004/MID7/P00047_face1.jpg,F0843/MID3/P08901_face0.jpg,ms,0
F0009/MID7/P11737_face4.jpg,F0009/MID6/P10571_face19.jpg,ms,1
F0009/MID7/P11737_face4.jpg,F0229/MID1/P02436_face1.jpg,ms,0
F0009/MID7/P11736_face0.jpg,F0009/MID3/P11724_face0.jpg,ms,1
F0009/MID7/P10576_face2.jpg,F0918/MID5/P09691_face1.jpg,ms,0
F0009/MID7/P11739_face0.jpg,F0009/MID2/P11731_face4.jpg,ms,1
F0009/MID7/P11743_face3.jpg,F0600/MID5/P10745_face5.jpg,ms,0
F0009/MID7/P11736_face0.jpg,F0009/MID1/P10569_face1.jpg,ms,1
F0009/MID7/P11737_face4.jpg,F0774/MID4/P08174_face0.jpg,ms,0
F0009/MID7/P11736_face0.jpg,F0009/MID4/P00089_face5.jpg,ms,1
F0009/MID7/P11745_face4.jpg,F0961/MID8/P10125_face0.jpg,ms,0
F0010/MID2/P00109_face1.jpg,F0010/MID3/P00105_face0.jpg,ms,1
F0010/MID2/P00103_face1.jpg,F0658/MID3/P11016_face3.jpg,ms,0
F0011/MID3/P00115_face1.jpg,F0011/MID2/P00116_face1.jpg,ms,1
F0011/MID3/P00117_face3.jpg,F0476/MID5/P05008_face0.jpg,ms,0
F0013/MID2/P00131_face1.jpg,F0013/MID9/P00140_face0.jpg,ms,1
F0013/MID2/P00131_face1.jpg,F0325/MID10/P03448_face7.jpg,ms,0
F0013/MID2/P00140_face3.jpg,F0013/MID10/P00141_face2.jpg,ms,1
F0013/MID2/P00141_face1.jpg,F0552/MID10/P05790_face1.jpg,ms,0
F0013/MID4/P00137_face1.jpg,F0013/MID5/P00137_face6.jpg,ms,1
F0013/MID4/P00136_face0.jpg,F0918/MID1/P09693_face7.jpg,ms,0
F0013/MID4/P00136_face0.jpg,F0013/MID7/P00137_face2.jpg,ms,1
F0013/MID4/P00136_face0.jpg,F0601/MID10/P06269_face4.jpg,ms,0
F0013/MID4/P00139_face0.jpg,F0013/MID1/P00132_face0.jpg,ms,1
F0013/MID4/P00139_face0.jpg,F0416/MID4/P04370_face1.jpg,ms,0
F0013/MID4/P00136_face0.jpg,F0013/MID6/P00137_face0.jpg,ms,1
F0013/MID4/P00136_face0.jpg,F0918/MID4/P09691_face2.jpg,ms,0
F0024/MID4/P00246_face0.jpg,F0024/MID5/P00246_face2.jpg,ms,1
F0024/MID4/P00246_face0.jpg,F0150/MID2/P01614_face1.jpg,ms,0
F0029/MID2/P00291_face0.jpg,F0029/MID4/P00295_face0.jpg,ms,1
F0029/MID2/P00291_face0.jpg,F0088/MID5/P00904_face4.jpg,ms,0
F0031/MID4/P00311_face4.jpg,F0031/MID5/P00314_face1.jpg,ms,1
F0031/MID4/P00316_face1.jpg,F0153/MID6/P01646_face1.jpg,ms,0
F0032/MID3/P00336_face1.jpg,F0032/MID2/P00327_face1.jpg,ms,1
F0032/MID3/P00332_face1.jpg,F0156/MID5/P01671_face3.jpg,ms,0
F0033/MID2/P00345_face2.jpg,F0033/MID4/P00344_face1.jpg,ms,1
F0033/MID2/P00345_face2.jpg,F0863/MID3/P09121_face3.jpg,ms,0
F0033/MID6/P00347_face1.jpg,F0033/MID1/P00346_face0.jpg,ms,1
F0033/MID6/P00347_face1.jpg,F0992/MID1/P02315_face0.jpg,ms,0
F0036/MID6/P00381_face1.jpg,F0036/MID1/P00375_face0.jpg,ms,1
F0036/MID6/P00375_face4.jpg,F0860/MID4/P09094_face0.jpg,ms,0
F0036/MID6/P00375_face4.jpg,F0036/MID7/P00378_face0.jpg,ms,1
F0036/MID6/P00381_face1.jpg,F0954/MID4/P12205_face0.jpg,ms,0
F0038/MID3/P00403_face4.jpg,F0038/MID6/P00400_face2.jpg,ms,1
F0038/MID3/P00403_face4.jpg,F0293/MID10/P03123_face1.jpg,ms,0
F0038/MID3/P00404_face1.jpg,F0038/MID5/P00400_face0.jpg,ms,1
F0038/MID3/P00403_face4.jpg,F0373/MID3/P03960_face1.jpg,ms,0
F0039/MID1/P00409_face2.jpg,F0039/MID3/P00407_face1.jpg,ms,1
F0039/MID1/P00410_face1.jpg,F0774/MID4/P08179_face1.jpg,ms,0
F0039/MID1/P00405_face0.jpg,F0039/MID4/P00410_face4.jpg,ms,1
F0039/MID1/P00407_face0.jpg,F0460/MID3/P04859_face1.jpg,ms,0
F0042/MID3/P00423_face1.jpg,F0042/MID2/P11325_face1.jpg,ms,1
F0042/MID3/P00423_face1.jpg,F0048/MID6/P00476_face6.jpg,ms,0
F0043/MID1/P00429_face2.jpg,F0043/MID4/P00430_face1.jpg,ms,1
F0043/MID1/P00431_face1.jpg,F0687/MID2/P07176_face1.jpg,ms,0
F0045/MID2/P00447_face1.jpg,F0045/MID4/P00450_face2.jpg,ms,1
F0045/MID2/P00445_face1.jpg,F0096/MID7/P00993_face2.jpg,ms,0
F0045/MID2/P00454_face1.jpg,F0045/MID3/P00455_face6.jpg,ms,1
